transaction_id,customer_id,product_id,sale_date,sale_amount,quantity,store_id,region,discount
TXN030173,CUST1248,PROD828,2024-08-26,460.79,10.0,ST002,East,14.47
TXN030174,CUST2877,PROD417,2024-08-26,65.01,5.0,ST005,North,6.39
TXN030175,CUST6394,PROD560,2024-08-26,402.85,8.0,ST002,West,33.66
TXN030176,CUST4232,PROD900,2024-08-26,349.84,10.0,ST003,East,0.0
TXN030177,CUST2408,PROD981,2024-08-26,42.72,10.0,ST002,West,0.0
TXN030178,CUST4049,PROD248,2024-08-26,285.84,3.0,ST002,East,10.26
TXN030179,CUST5871,PROD700,2024-08-26,178.4,10.0,ST004,East,0.0
TXN030180,CUST2358,PROD800,2024-08-26,202.84,1.0,ST003,North,0.0
TXN030181,CUST1224,PROD268,2024-08-26,489.72,3.0,ST001,South,5.19
TXN030182,CUST7429,PROD992,2024-08-26,21.14,4.0,ST001,East,0.0
TXN030183,CUST9569,PROD307,2024-08-26,408.13,4.0,ST002,South,5.21
TXN030184,CUST8174,PROD690,2024-08-26,118.42,6.0,ST001,South,0.0
TXN030185,CUST1668,PROD794,2024-08-26,128.78,1.0,ST002,East,0.0
TXN030186,CUST4121,PROD655,2024-08-26,12.53,1.0,ST004,East,0.0
TXN030187,CUST7471,PROD332,2024-08-26,55.55,6.0,ST002,East,0.0
TXN030188,CUST9784,PROD891,2024-08-26,195.6,2.0,ST002,West,0.0
TXN030189,CUST7916,PROD547,2024-08-26,30.41,9.0,ST005,East,0.0
TXN030190,CUST4390,PROD664,2024-08-26,87.05,7.0,ST005,South,5.64
TXN030191,CUST4697,PROD385,2024-08-26,158.57,4.0,ST004,West,0.0
TXN030192,CUST7965,PROD757,2024-08-26,-10.0,9.0,ST005,North,0.0
TXN030193,CUST2642,PROD840,2024-08-26,364.59,6.0,ST005,South,23.51
TXN030194,CUST6595,PROD773,2024-08-26,55.66,9.0,ST001,West,0.0
TXN030195,CUST2040,PROD907,2024-08-26,93.88,1.0,ST001,East,0.0
TXN030196,CUST4763,PROD205,2024-08-26,267.64,4.0,ST002,East,0.0
TXN030197,CUST6273,PROD651,2024-08-26,305.41,7.0,ST004,South,0.0
TXN030198,CUST4583,PROD587,2024-08-26,335.5,5.0,ST005,South,0.0
TXN030199,CUST7827,PROD475,2024-08-26,455.68,9.0,ST002,South,0.0
TXN030200,CUST5648,PROD414,2024-08-26,252.82,2.0,ST003,North,0.0
TXN030201,CUST1100,PROD464,2024-08-26,189.11,10.0,ST003,West,5.9
TXN030202,CUST7295,PROD775,2024-08-26,33.74,4.0,ST001,West,0.77
TXN030203,CUST9333,PROD901,2024-08-26,479.31,3.0,ST004,North,0.0
TXN030204,CUST6673,PROD906,2024-08-26,249.32,2.0,ST004,East,0.0
TXN030205,CUST3115,PROD863,2024-08-26,338.21,4.0,ST004,South,2.73
TXN030206,CUST1336,PROD282,2024-08-26,17.12,4.0,ST004,East,0.0
TXN030207,CUST5544,PROD322,2024-08-26,105.59,6.0,ST004,East,0.0
TXN030208,CUST9651,PROD753,2024-08-26,261.81,4.0,ST004,West,0.0
TXN030209,CUST6157,PROD656,2024-08-26,110.25,1.0,ST005,West,0.0
TXN030210,CUST4093,PROD176,2024-08-26,321.28,6.0,ST002,North,0.0
TXN030211,CUST9412,PROD234,2024-08-26,118.01,7.0,ST001,West,0.0
TXN030212,CUST3718,PROD423,2024-08-26,200.33,7.0,ST004,North,0.0
TXN030213,CUST7789,PROD281,2024-08-26,496.24,3.0,ST001,South,0.0
TXN030214,CUST8064,PROD591,2024-08-26,,6.0,ST001,West,4.01
TXN030215,CUST4850,PROD397,2024-08-26,450.25,3.0,ST005,West,0.0
TXN030216,CUST6821,PROD726,2024-08-26,496.4,9.0,ST004,North,0.0
TXN030217,CUST8837,PROD580,2024-08-26,492.28,10.0,ST003,,0.0
TXN030218,CUST2564,PROD674,2024-08-26,209.34,8.0,ST005,West,0.0
TXN030219,CUST1679,PROD746,2024-08-26,161.57,3.0,ST001,North,0.0
TXN030220,CUST4778,PROD121,2024-08-26,438.18,7.0,ST005,North,30.15
TXN030221,CUST8506,PROD808,2024-08-26,240.28,10.0,ST005,West,7.65
TXN030222,CUST2779,PROD519,2024-08-26,246.83,4.0,ST004,South,0.0
TXN030223,CUST2544,PROD627,2024-08-26,448.17,10.0,ST005,West,0.0
TXN030224,CUST1856,PROD168,2024-08-26,183.58,9.0,ST002,North,0.0
TXN030225,CUST7848,PROD716,2024-08-26,101.25,9.0,ST001,East,8.87
TXN030226,CUST8138,PROD346,2024-08-26,26.89,3.0,ST002,North,0.0
TXN030227,CUST3913,PROD995,2024-08-26,382.76,4.0,ST003,South,0.0
TXN030228,CUST2696,PROD128,2024-08-26,293.87,,ST004,North,9.49
TXN030229,CUST7367,PROD737,2024-08-26,94.03,9.0,ST004,West,0.0
TXN030230,CUST7639,PROD531,2024-08-26,375.01,7.0,ST003,South,0.0
TXN030231,CUST8686,PROD329,2024-08-26,277.64,1.0,ST004,South,0.0
TXN030232,CUST2897,PROD590,2024-08-26,101.06,10.0,ST003,North,0.0
TXN030233,CUST5853,PROD930,2024-08-26,244.06,8.0,ST001,North,0.0
TXN030234,CUST9233,PROD166,2024-08-26,,1.0,ST004,South,0.98
TXN030235,CUST5761,PROD258,2024-08-26,344.52,4.0,ST005,North,0.0
TXN030236,CUST3580,PROD248,2024-08-26,402.36,3.0,ST003,East,0.0
TXN030237,CUST7643,PROD241,2024-08-26,79.28,6.0,ST002,East,0.0
TXN030238,CUST6622,PROD487,2024-08-26,239.63,8.0,ST001,West,0.0
TXN030239,CUST5927,PROD793,2024-08-26,335.78,4.0,ST002,North,0.0
TXN030240,CUST5451,PROD602,2024-08-26,269.56,3.0,ST005,North,18.3
TXN030241,CUST1462,PROD418,2024-08-26,292.38,4.0,ST003,North,0.0
TXN030242,CUST2093,PROD859,2024-08-26,51.42,10.0,ST001,North,0.0
TXN030243,CUST2367,PROD739,2024-08-26,356.93,7.0,ST005,West,0.0
TXN030244,CUST3002,PROD694,2024-08-26,371.69,1.0,ST002,North,0.0
TXN030245,CUST6056,PROD938,2024-08-26,210.39,8.0,ST002,North,0.0
TXN030246,CUST8454,PROD761,2024-08-26,298.3,8.0,ST004,North,0.0
TXN030247,CUST6019,PROD837,2024-08-26,79.83,3.0,ST002,East,0.0
TXN030248,CUST2338,PROD681,2024-08-26,183.16,2.0,ST001,East,7.75
TXN030249,CUST1894,PROD749,2024-08-26,348.36,7.0,ST003,North,9.45
TXN030250,CUST9115,PROD885,2024-08-26,407.72,4.0,ST005,East,6.29
TXN030251,CUST5709,PROD981,2024-08-26,60.56,6.0,ST002,West,3.0
TXN030252,CUST7859,PROD571,2024-08-26,217.1,10.0,ST002,East,0.0
TXN030253,CUST8944,PROD290,2024-08-26,308.85,4.0,ST001,North,22.92
TXN030254,CUST8506,PROD218,2024-08-26,118.28,10.0,ST004,North,0.0
TXN030255,CUST5442,PROD303,2024-08-26,335.84,3.0,ST001,North,23.71
TXN030256,CUST8660,PROD226,2024-08-26,350.38,9.0,ST005,South,22.82
TXN030257,CUST4614,PROD404,2024-08-26,28.5,8.0,ST002,East,0.0
TXN030258,CUST2744,PROD737,2024-08-26,307.15,1.0,ST003,South,22.61
TXN030259,CUST7044,PROD118,2024-08-26,241.3,8.0,ST001,West,0.0
TXN030260,CUST9447,PROD551,2024-08-26,313.29,10.0,ST001,East,0.0
TXN030261,CUST5968,PROD647,2024-08-26,409.2,1.0,ST001,North,32.4
TXN030262,CUST7110,PROD325,2024-08-26,221.97,4.0,ST004,West,0.0
TXN030263,CUST4667,PROD302,2024-08-26,197.19,2.0,ST002,South,0.0
TXN030264,CUST4759,PROD167,2024-08-26,66.1,7.0,ST002,West,0.0
TXN030265,CUST9669,PROD669,2024-08-26,408.67,6.0,ST005,West,0.0
TXN030266,CUST9786,PROD530,2024-08-26,,2.0,ST002,North,0.0
TXN030267,CUST1950,PROD667,2024-08-26,480.99,1.0,ST005,North,0.0
TXN030268,CUST9925,PROD250,2024-08-26,111.54,7.0,ST001,East,0.0
TXN030269,CUST2216,PROD759,2024-08-26,493.0,10.0,ST002,North,0.0
TXN030270,CUST2542,PROD600,2024-08-26,157.79,10.0,ST004,South,0.0
TXN030271,CUST8491,PROD192,2024-08-26,152.06,10.0,ST001,East,0.0
TXN030272,CUST6923,PROD606,2024-08-26,404.39,8.0,ST005,West,8.58
TXN030273,CUST7188,PROD499,2024-08-26,289.31,10.0,ST001,East,5.77
TXN030274,CUST3872,PROD129,2024-08-26,320.45,9.0,ST003,South,0.0
TXN030275,CUST2810,PROD378,2024-08-26,27.97,8.0,ST003,East,0.0
TXN030276,CUST4770,PROD390,2024-08-26,341.91,8.0,ST004,North,0.0
TXN030277,CUST1838,PROD766,2024-08-26,434.86,6.0,ST003,East,0.0
TXN030278,CUST5330,PROD813,2024-08-26,141.13,8.0,ST005,East,10.55
TXN030279,CUST4560,PROD495,2024-08-26,-10.0,5.0,ST001,East,13.39
TXN030280,CUST4880,PROD178,2024-08-26,304.07,2.0,ST003,West,0.0
TXN030281,CUST4885,PROD193,2024-08-26,369.42,4.0,ST005,,0.0
TXN030282,CUST7719,PROD935,2024-08-26,228.32,3.0,ST001,South,0.0
TXN030283,CUST8702,PROD621,2024-08-26,120.81,7.0,ST005,South,0.0
TXN030284,CUST2737,PROD879,2024-08-26,318.89,5.0,ST002,North,0.0
TXN030285,CUST5061,PROD323,2024-08-26,17.04,10.0,ST004,East,1.03
TXN030286,CUST3213,PROD804,2024-08-26,166.84,3.0,ST002,West,0.0
TXN030287,CUST4465,PROD950,2024-08-26,173.14,1.0,ST001,South,0.0
TXN030288,CUST6186,PROD273,2024-08-26,179.09,8.0,ST003,South,0.0
TXN030289,CUST8452,PROD375,2024-08-26,138.36,4.0,ST001,North,1.06
TXN030290,CUST1600,PROD651,2024-08-26,254.91,4.0,ST001,East,0.0
TXN030291,CUST4270,PROD370,2024-08-26,386.36,5.0,ST004,South,0.0
TXN030292,CUST6062,PROD312,2024-08-26,,8.0,ST004,East,0.0
TXN030293,CUST3989,PROD977,2024-08-26,310.6,6.0,ST005,East,19.62
TXN030294,CUST4433,PROD775,2024-08-26,98.87,7.0,ST001,South,0.0
TXN030295,CUST9449,PROD925,2024-08-26,306.46,6.0,ST002,North,0.0
TXN030296,CUST8616,PROD630,2024-08-26,198.91,6.0,ST004,West,0.0
TXN030297,CUST9358,PROD234,2024-08-26,445.68,9.0,ST004,South,0.0
TXN030298,CUST5491,PROD290,2024-08-26,499.63,10.0,ST004,South,0.0
TXN030299,CUST5499,PROD179,2024-08-26,239.69,9.0,ST004,North,0.0
TXN030300,CUST1609,PROD655,2024-08-26,139.14,2.0,ST005,East,3.86
TXN030301,CUST9451,PROD836,2024-08-26,110.17,10.0,ST003,North,0.0
TXN030302,CUST8111,PROD414,2024-08-26,357.22,4.0,ST004,East,0.0
TXN030303,CUST8247,PROD328,2024-08-26,348.89,5.0,ST003,,16.12
TXN030304,CUST6561,PROD366,2024-08-26,179.0,3.0,ST001,East,0.0
TXN030305,CUST9279,PROD470,2024-08-26,336.94,7.0,ST003,North,0.0
TXN030306,CUST3321,PROD177,2024-08-26,377.63,7.0,ST002,South,0.0
TXN030307,CUST8018,PROD639,2024-08-26,451.1,5.0,ST003,South,0.0
TXN030308,CUST1472,PROD384,2024-08-26,394.96,10.0,ST005,West,0.0
TXN030309,CUST7266,PROD562,2024-08-26,76.13,3.0,ST002,North,0.0
TXN030310,CUST1145,PROD501,2024-08-26,430.57,3.0,ST002,West,22.63
TXN030311,CUST1305,PROD179,2024-08-26,192.88,5.0,ST004,East,0.0
TXN030312,CUST3790,PROD652,2024-08-26,175.64,9.0,ST005,East,0.0
TXN030313,CUST2414,PROD994,2024-08-26,447.85,8.0,ST004,South,0.0
TXN030314,CUST9624,PROD761,2024-08-26,372.7,6.0,ST001,North,0.0
TXN030315,CUST2289,PROD472,2024-08-26,55.97,3.0,ST001,North,0.0
TXN030316,CUST9485,PROD524,2024-08-26,30.36,2.0,ST005,East,0.13
TXN030317,CUST8495,PROD939,2024-08-26,292.0,8.0,ST005,South,15.3
TXN030318,CUST4304,PROD119,2024-08-26,194.56,4.0,ST001,West,0.0
TXN030319,CUST7451,PROD693,2024-08-26,367.94,3.0,ST001,South,0.0
TXN030320,CUST8030,PROD633,2024-08-26,274.6,1.0,ST001,North,0.0
TXN030321,CUST6727,PROD327,2024-08-26,398.29,9.0,ST002,South,0.0
TXN030322,CUST5106,PROD379,2024-08-26,415.65,4.0,ST005,North,0.0
TXN030323,CUST7908,PROD346,2024-08-26,66.32,7.0,ST002,South,6.38
TXN030324,CUST4919,PROD539,2024-08-26,210.9,1.0,ST005,South,0.0
TXN030325,CUST8772,PROD130,2024-08-26,434.64,7.0,ST002,North,0.0
TXN030326,CUST7649,PROD201,2024-08-26,492.36,2.0,ST005,North,17.74
TXN030327,CUST6729,PROD517,2024-08-26,399.01,7.0,ST005,West,11.14
TXN030328,CUST2334,PROD616,2024-08-26,204.69,6.0,ST001,South,3.08
TXN030329,CUST1671,PROD148,2024-08-26,130.95,5.0,ST002,South,0.0
TXN030330,CUST9126,PROD250,2024-08-26,60.46,10.0,ST003,South,0.0
TXN030331,CUST5358,PROD130,2024-08-26,192.07,6.0,ST001,North,0.0
TXN030332,CUST8469,PROD660,2024-08-26,103.94,8.0,ST002,North,9.68
TXN030333,CUST3184,PROD203,2024-08-26,168.19,9.0,ST004,South,9.36
TXN030334,CUST2218,PROD228,2024-08-26,175.76,7.0,ST005,South,0.0
TXN030335,CUST2247,PROD938,2024-08-26,368.19,5.0,ST005,West,0.0
TXN030336,CUST4264,PROD668,2024-08-26,432.11,7.0,ST004,South,0.0
TXN030337,CUST9418,PROD412,2024-08-26,32.07,8.0,ST001,North,0.0
TXN030338,CUST8794,PROD819,2024-08-26,228.26,7.0,ST001,South,0.0
TXN030339,CUST8165,PROD492,2024-08-26,318.08,3.0,ST003,South,0.0
TXN030340,CUST9764,PROD108,2024-08-27,421.25,6.0,ST003,West,0.0
TXN030341,CUST9257,PROD768,2024-08-27,426.97,8.0,ST005,West,0.0
TXN030342,CUST4675,PROD739,2024-08-27,110.5,1.0,ST003,South,0.0
TXN030343,CUST1798,PROD945,2024-08-27,32.14,9.0,ST003,South,0.0
TXN030344,CUST5543,PROD212,2024-08-27,481.66,7.0,ST001,West,30.52
TXN030345,CUST1881,PROD786,2024-08-27,20.55,5.0,ST004,East,0.0
TXN030346,CUST2094,PROD956,2024-08-27,40.63,6.0,ST004,South,0.0
TXN030347,CUST3928,PROD409,2024-08-27,41.75,3.0,ST003,South,0.0
TXN030348,CUST8192,PROD908,2024-08-27,314.94,6.0,ST004,North,0.0
TXN030349,CUST4764,PROD653,2024-08-27,49.51,7.0,ST005,West,0.0
TXN030350,CUST2257,PROD194,2024-08-27,128.15,3.0,ST005,East,1.36
TXN030351,CUST3705,PROD589,2024-08-27,103.25,4.0,ST002,North,0.0
TXN030352,CUST1704,PROD872,2024-08-27,119.02,10.0,ST005,East,0.27
TXN030353,CUST4442,PROD926,2024-08-27,466.02,4.0,ST003,South,0.0
TXN030354,CUST9339,PROD152,2024-08-27,,6.0,ST004,West,0.0
TXN030355,CUST5550,PROD154,2024-08-27,294.86,9.0,ST004,South,0.0
TXN030356,CUST7197,PROD205,2024-08-27,18.69,7.0,ST005,West,0.0
TXN030357,CUST2181,PROD694,2024-08-27,349.15,4.0,ST003,North,0.0
TXN030358,CUST4165,PROD430,2024-08-27,15.7,1.0,ST002,South,1.44
TXN030359,CUST4291,PROD205,2024-08-27,134.68,8.0,ST002,West,5.32
TXN030360,CUST5446,PROD834,2024-08-27,321.88,1.0,ST004,North,0.0
TXN030361,CUST4387,PROD282,2024-08-27,355.73,7.0,ST004,East,0.0
TXN030362,CUST1947,PROD903,2024-08-27,415.03,3.0,ST005,East,0.0
TXN030363,CUST5799,PROD153,2024-08-27,492.11,9.0,ST002,East,0.0
TXN030364,CUST6982,PROD164,2024-08-27,361.22,6.0,ST001,West,20.67
TXN030365,CUST6633,PROD143,2024-08-27,116.06,1.0,ST005,East,0.0
TXN030366,CUST8035,PROD467,2024-08-27,387.64,5.0,ST003,East,16.21
TXN030367,CUST3469,PROD690,2024-08-27,100.16,10.0,ST005,South,0.0
TXN030368,CUST8292,PROD480,2024-08-27,195.76,5.0,ST002,South,11.45
TXN030369,CUST4664,PROD557,2024-08-27,294.8,3.0,ST003,South,0.0
TXN030370,CUST1879,PROD825,2024-08-27,425.27,,ST001,East,3.93
TXN030371,CUST1305,PROD854,2024-08-27,169.47,9.0,ST003,West,0.0
TXN030372,CUST1295,PROD262,2024-08-27,71.64,1.0,ST003,South,0.0
TXN030373,CUST7354,PROD430,2024-08-27,308.86,3.0,ST003,South,0.0
TXN030374,CUST1983,PROD759,2024-08-27,171.31,9.0,ST005,West,0.0
TXN030375,CUST6153,PROD684,2024-08-27,367.55,10.0,ST004,South,0.0
TXN030376,CUST4515,PROD230,2024-08-27,487.37,5.0,ST002,West,0.0
TXN030377,CUST8104,PROD766,2024-08-27,254.92,4.0,ST005,West,0.0
TXN030378,CUST8625,PROD801,2024-08-27,22.18,6.0,ST004,South,0.0
TXN030379,CUST4052,PROD779,2024-08-27,399.5,3.0,ST004,East,0.0
TXN030380,CUST1508,PROD846,2024-08-27,138.32,6.0,ST005,South,0.0
TXN030381,CUST4331,PROD744,2024-08-27,172.71,3.0,ST003,West,0.0
TXN030382,CUST9621,PROD725,2024-08-27,66.22,5.0,ST002,North,6.56
TXN030383,CUST7541,PROD669,2024-08-27,171.25,5.0,ST005,West,0.0
TXN030384,CUST8011,PROD666,2024-08-27,10.16,5.0,ST003,West,0.0
TXN030385,CUST3834,PROD696,2024-08-27,104.46,8.0,ST004,West,0.0
TXN030386,CUST6701,PROD595,2024-08-27,182.7,3.0,ST002,East,0.37
TXN030387,CUST1629,PROD832,2024-08-27,465.11,4.0,ST003,West,0.0
TXN030388,CUST2278,PROD502,2024-08-27,75.72,3.0,ST004,North,0.0
TXN030389,CUST2175,PROD605,2024-08-27,149.45,4.0,ST001,East,0.0
TXN030390,CUST6097,PROD826,2024-08-27,332.74,7.0,ST001,East,0.0
TXN030391,CUST7274,PROD422,2024-08-27,196.0,5.0,ST001,East,0.0
TXN030392,CUST2260,PROD184,2024-08-27,406.53,5.0,ST001,North,0.0
TXN030393,CUST1273,PROD421,2024-08-27,46.13,8.0,ST004,South,0.0
TXN030394,CUST1655,PROD352,2024-08-27,159.02,8.0,ST004,South,6.42
TXN030395,CUST8011,PROD872,2024-08-27,212.49,2.0,ST003,East,0.0
TXN030396,CUST9747,PROD793,2024-08-27,256.12,3.0,ST001,East,0.0
TXN030397,CUST8163,PROD226,2024-08-27,254.39,3.0,ST003,East,0.68
TXN030398,CUST6020,PROD561,2024-08-27,287.21,2.0,ST003,West,0.0
TXN030399,CUST2874,PROD252,2024-08-27,72.41,9.0,ST002,East,0.0
TXN030400,CUST2010,PROD971,2024-08-27,78.79,1.0,ST004,North,4.33
TXN030401,CUST2030,PROD302,2024-08-27,212.36,4.0,ST005,,4.09
TXN030402,CUST1225,PROD415,2024-08-27,162.17,5.0,ST002,South,10.23
TXN030403,CUST3899,PROD287,2024-08-27,193.78,2.0,ST003,South,0.0
TXN030404,CUST5197,PROD726,2024-08-27,257.39,5.0,ST004,South,18.22
TXN030405,CUST1440,PROD730,2024-08-27,252.06,6.0,ST001,West,0.0
TXN030406,CUST5998,PROD949,2024-08-27,349.93,9.0,ST002,North,0.0
TXN030407,CUST7244,PROD744,2024-08-27,122.47,7.0,ST005,South,0.0
TXN030408,CUST6114,PROD455,2024-08-27,278.68,4.0,ST003,South,24.68
TXN030409,CUST5855,PROD185,2024-08-27,415.37,10.0,ST001,North,0.0
TXN030410,CUST1534,PROD725,2024-08-27,341.18,10.0,ST002,East,0.0
TXN030411,CUST4353,PROD594,2024-08-27,165.44,3.0,ST001,South,0.0
TXN030412,CUST1418,PROD645,2024-08-27,185.69,7.0,ST002,West,0.0
TXN030413,CUST8702,PROD851,2024-08-27,284.86,5.0,ST001,North,24.8
TXN030414,CUST3390,PROD950,2024-08-27,377.06,8.0,ST002,East,0.0
TXN030415,CUST5437,PROD787,2024-08-27,36.59,4.0,ST005,South,2.06
TXN030416,CUST3779,PROD955,2024-08-27,82.82,7.0,ST002,East,0.0
TXN030417,CUST3948,PROD761,2024-08-27,215.4,2.0,ST004,West,0.0
TXN030418,CUST9766,PROD634,2024-08-27,57.27,0.0,ST001,South,2.49
TXN030419,CUST9947,PROD274,2024-08-27,293.83,3.0,ST004,West,0.0
TXN030420,CUST4043,PROD505,2024-08-27,267.42,3.0,ST005,East,20.84
TXN030421,CUST4646,PROD364,2024-08-27,336.98,5.0,ST002,West,0.0
TXN030422,CUST4565,PROD185,2024-08-27,204.08,1.0,ST003,North,0.0
TXN030423,CUST1530,PROD334,2024-08-27,234.04,2.0,ST004,South,0.0
TXN030424,CUST4504,PROD657,2024-08-27,119.06,5.0,ST002,East,0.0
TXN030425,CUST1670,PROD514,2024-08-27,118.52,4.0,ST004,North,0.0
TXN030426,CUST2277,PROD276,2024-08-27,281.19,9.0,ST005,North,0.0
TXN030427,CUST4247,PROD219,2024-08-27,159.55,8.0,ST002,North,0.0
TXN030428,CUST9972,PROD264,2024-08-27,320.43,3.0,ST001,West,0.0
TXN030429,CUST6711,PROD212,2024-08-27,25.0,5.0,ST001,North,0.0
TXN030430,CUST3839,PROD884,2024-08-27,317.84,6.0,ST002,East,0.0
TXN030431,CUST7366,PROD501,2024-08-27,165.47,5.0,ST001,East,6.19
TXN030432,CUST9792,PROD422,2024-08-27,241.3,3.0,ST001,West,0.0
TXN030433,CUST1880,PROD569,2024-08-27,184.27,7.0,ST003,West,0.0
TXN030434,CUST8880,PROD568,2024-08-27,261.69,2.0,ST002,East,0.0
TXN030435,CUST5331,PROD149,2024-08-27,381.14,2.0,ST004,West,0.0
TXN030436,CUST3221,PROD501,2024-08-27,184.81,7.0,ST001,North,18.43
TXN030437,CUST8953,PROD218,2024-08-27,319.28,9.0,ST001,South,0.0
TXN030438,CUST6259,PROD989,2024-08-27,396.14,7.0,ST005,West,21.46
TXN030439,CUST4352,PROD170,2024-08-27,59.65,9.0,ST001,South,1.17
TXN030440,CUST9171,PROD278,2024-08-27,332.09,3.0,ST003,South,0.0
TXN030441,CUST1286,PROD274,2024-08-27,442.31,6.0,ST005,North,9.38
TXN030442,CUST8160,PROD636,2024-08-27,329.87,1.0,ST004,North,0.0
TXN030443,CUST1741,PROD125,2024-08-27,442.74,1.0,ST002,East,0.0
TXN030444,CUST7347,PROD657,2024-08-27,224.9,2.0,ST003,North,0.0
TXN030445,CUST1889,PROD369,2024-08-27,255.74,10.0,ST001,West,0.0
TXN030446,CUST5473,PROD989,2024-08-27,365.6,2.0,ST002,North,0.0
TXN030447,CUST1953,PROD928,2024-08-27,186.05,5.0,ST001,North,0.24
TXN030448,CUST2327,PROD828,2024-08-27,425.6,7.0,ST001,North,0.0
TXN030449,CUST3105,PROD810,2024-08-27,358.95,2.0,ST004,North,0.0
TXN030450,CUST7745,PROD322,2024-08-27,115.14,8.0,ST003,West,4.41
TXN030451,CUST2004,PROD699,2024-08-27,434.24,3.0,ST003,South,0.0
TXN030452,CUST6268,PROD388,2024-08-27,190.23,4.0,ST001,West,17.26
TXN030453,CUST3840,PROD302,2024-08-27,251.0,1.0,ST002,North,5.69
TXN030454,CUST2443,PROD748,2024-08-27,486.13,9.0,ST001,East,0.0
TXN030455,CUST3633,PROD731,2024-08-27,151.01,2.0,ST004,North,0.0
TXN030456,CUST3898,PROD873,2024-08-27,225.06,5.0,ST004,North,0.0
TXN030457,CUST7190,PROD968,2024-08-27,242.48,4.0,ST004,East,0.0
TXN030458,CUST2691,PROD488,2024-08-27,39.34,9.0,ST002,West,0.0
TXN030459,CUST4480,PROD445,2024-08-27,348.05,9.0,ST005,South,0.0
TXN030460,CUST2922,PROD635,2024-08-27,212.89,7.0,ST001,West,0.0
TXN030461,CUST8915,PROD554,2024-08-27,344.26,10.0,ST002,East,0.0
TXN030462,CUST5158,PROD326,2024-08-27,421.41,1.0,ST003,East,27.37
TXN030463,CUST3090,PROD191,2024-08-27,68.15,7.0,ST001,North,0.0
TXN030464,CUST3774,PROD877,2024-08-27,288.03,3.0,ST001,North,0.0
TXN030465,CUST4186,PROD606,2024-08-27,263.28,1.0,ST005,South,16.76
TXN030466,CUST4176,PROD188,2024-08-27,395.05,7.0,ST002,North,18.53
TXN030467,CUST2162,PROD377,2024-08-27,424.29,6.0,ST005,East,0.0
TXN030468,CUST8749,PROD166,2024-08-27,459.59,3.0,ST003,South,0.0
TXN030469,CUST8771,PROD102,2024-08-27,14.76,9.0,ST003,North,0.0
TXN030470,CUST2668,PROD408,2024-08-27,499.11,3.0,ST002,East,25.11
TXN030471,CUST2895,PROD330,2024-08-27,170.24,8.0,ST003,West,0.0
TXN030472,CUST3912,PROD207,2024-08-27,93.35,2.0,ST001,West,0.0
TXN030473,CUST9752,PROD601,2024-08-27,293.21,8.0,ST005,South,23.66
TXN030474,CUST9027,PROD378,2024-08-27,294.83,10.0,ST005,North,8.5
TXN030475,CUST4203,PROD396,2024-08-27,196.7,2.0,ST005,West,0.0
TXN030476,CUST7725,PROD728,2024-08-27,307.54,2.0,ST005,South,0.0
TXN030477,CUST9694,PROD496,2024-08-27,-10.0,5.0,ST002,East,0.0
TXN030478,CUST3378,PROD211,2024-08-27,35.92,2.0,ST003,East,0.0
TXN030479,CUST8843,PROD940,2024-08-27,487.1,7.0,ST005,West,0.0
TXN030480,CUST5196,PROD717,2024-08-27,194.89,2.0,ST004,South,12.83
TXN030481,CUST3031,PROD949,2024-08-27,279.01,5.0,ST004,East,0.0
TXN030482,CUST3849,PROD746,2024-08-27,107.99,2.0,ST001,East,0.0
TXN030483,CUST1038,PROD173,2024-08-27,31.08,1.0,ST001,East,2.45
TXN030484,CUST3143,PROD413,2024-08-27,305.54,5.0,ST004,South,25.56
TXN030485,CUST8695,PROD529,2024-08-27,482.64,9.0,ST003,South,0.83
TXN030486,CUST4824,PROD879,2024-08-27,362.86,1.0,ST005,West,0.0
TXN030487,CUST3741,PROD555,2024-08-27,219.46,4.0,ST004,South,0.0
TXN030488,CUST7032,PROD303,2024-08-27,-10.0,10.0,ST001,North,0.0
TXN030489,CUST5714,PROD979,2024-08-27,165.23,4.0,ST001,East,0.0
TXN030490,CUST3207,PROD499,2024-08-27,308.85,1.0,ST003,East,0.0
TXN030491,CUST1303,PROD933,2024-08-27,356.85,2.0,ST001,North,0.0
TXN030492,CUST2729,PROD681,2024-08-27,116.11,3.0,ST004,South,0.0
TXN030493,CUST6658,PROD524,2024-08-27,107.32,8.0,ST003,East,0.0
TXN030494,CUST3690,PROD785,2024-08-27,275.59,10.0,ST002,East,0.0
TXN030495,CUST3708,PROD679,2024-08-27,377.34,4.0,ST005,South,0.0
TXN030496,CUST6991,PROD725,2024-08-27,429.87,1.0,ST005,West,0.0
TXN030497,CUST3569,PROD528,2024-08-27,220.41,4.0,ST001,North,0.0
TXN030498,CUST4055,PROD515,2024-08-27,35.5,1.0,ST004,North,0.0
TXN030499,CUST9367,PROD980,2024-08-27,96.72,9.0,ST003,East,0.0
TXN030500,CUST3963,PROD171,2024-08-27,449.84,9.0,ST001,North,0.0
TXN030501,CUST9598,PROD305,2024-08-27,136.31,2.0,ST002,North,0.0
TXN030502,CUST2337,PROD296,2024-08-28,78.61,5.0,ST004,North,4.64
TXN030503,CUST7372,PROD330,2024-08-28,427.98,8.0,ST003,West,0.0
TXN030504,CUST7120,PROD358,2024-08-28,149.63,4.0,ST003,West,3.23
